videoViewCount,videoLikeCount,favoriteCount,commentCount,videoPublishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,defaultLanguage,0,channel_title,channelViewCount,channelSubscriberCount,country
5469,226,0,32,2021-07-18 18:55:46,UCaacfL2w4mWVASATj5XcS7A,AMA BATE BY Shutdown Gang,"AMA BATE It's a New Club Banger performed by- DjLewis -Endo mike-La Sarah-dauphin & Rugo 
AVAILABLE ON ALL DIGITAL PLATFORMS
https://audiomack.com/lewisbeaucoup/song/ama-bate
                                           SHUTDOWN GANG","{'default': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/sddefault.jpg', 'width': 640, 'height': 480}}",DJ. LEWIS,,10,none,"{'title': 'AMA BATE BY Shutdown Gang', 'description': ""AMA BATE It's a New Club Banger performed by- DjLewis -Endo mike-La Sarah-dauphin & Rugo \nAVAILABLE ON ALL DIGITAL PLATFORMS\nhttps://audiomack.com/lewisbeaucoup/song/ama-bate\n                                           SHUTDOWN GANG""}",en-US,,10,DJ. LEWIS,653010,15400,SE
5469,226,0,32,2021-07-18 18:55:46,UCaacfL2w4mWVASATj5XcS7A,AMA BATE BY Shutdown Gang,"AMA BATE It's a New Club Banger performed by- DjLewis -Endo mike-La Sarah-dauphin & Rugo 
AVAILABLE ON ALL DIGITAL PLATFORMS
https://audiomack.com/lewisbeaucoup/song/ama-bate
                                           SHUTDOWN GANG","{'default': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Amd6FmIYuM0/sddefault.jpg', 'width': 640, 'height': 480}}",DJ. LEWIS,,10,none,"{'title': 'AMA BATE BY Shutdown Gang', 'description': ""AMA BATE It's a New Club Banger performed by- DjLewis -Endo mike-La Sarah-dauphin & Rugo \nAVAILABLE ON ALL DIGITAL PLATFORMS\nhttps://audiomack.com/lewisbeaucoup/song/ama-bate\n                                           SHUTDOWN GANG""}",en-US,,10,DJ. LEWIS,653010,15400,SE
19488,549,0,39,2020-03-07 04:00:13,UCaacfL2w4mWVASATj5XcS7A,Dj.Lewis - Sauce Feat Preeze 36(official video),"#Sauce #djs #DjLewis #Preeze36
Sauce is a brand new club song by Dj.Lewis featuring Preeze 36
Produced by X-fecta (New Era Ent)
Directed by John Elart (Bantu Bwoy)
Follow Dj.Lewis:
https://www.instagram.com/dj.lewis_bp
https://www.facebook.com/lewis.beaucoup
streaming platforms:
https://open.spotify.com/artist/2f09UaEOG4OAe6ElmeSLB2?si=o8-xrIEGQeelrHyn6m_DKg
https://music.apple.com/se/artist/dj-lewis/1497362256

Follow Preeze36:
 http://Instagram.com/preeze36_agram
http://Facebook.com/Preeze36
http://Twitter.com/Preeze_36one
Streaming platforms:
https://itunes.apple.com/ca/artist/preeze-36/1218369398
Get the song here https://backl.ink/99879146


email: lewisbeaucoup3@gmail.com","{'default': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/sddefault.jpg', 'width': 640, 'height': 480}}",DJ. LEWIS,,22,none,"{'title': 'Dj.Lewis - Sauce Feat Preeze 36(official video)', 'description': '#Sauce #djs #DjLewis #Preeze36\nSauce is a brand new club song by Dj.Lewis featuring Preeze 36\nProduced by X-fecta (New Era Ent)\nDirected by John Elart (Bantu Bwoy)\nFollow Dj.Lewis:\nhttps://www.instagram.com/dj.lewis_bp\nhttps://www.facebook.com/lewis.beaucoup\nstreaming platforms:\nhttps://open.spotify.com/artist/2f09UaEOG4OAe6ElmeSLB2?si=o8-xrIEGQeelrHyn6m_DKg\nhttps://music.apple.com/se/artist/dj-lewis/1497362256\n\nFollow Preeze36:\n http://Instagram.com/preeze36_agram\nhttp://Facebook.com/Preeze36\nhttp://Twitter.com/Preeze_36one\nStreaming platforms:\nhttps://itunes.apple.com/ca/artist/preeze-36/1218369398\nGet the song here https://backl.ink/99879146\n\n\nemail: lewisbeaucoup3@gmail.com'}",,,22,DJ. LEWIS,653010,15400,SE
19488,549,0,39,2020-03-07 04:00:13,UCaacfL2w4mWVASATj5XcS7A,Dj.Lewis - Sauce Feat Preeze 36(official video),"#Sauce #djs #DjLewis #Preeze36
Sauce is a brand new club song by Dj.Lewis featuring Preeze 36
Produced by X-fecta (New Era Ent)
Directed by John Elart (Bantu Bwoy)
Follow Dj.Lewis:
https://www.instagram.com/dj.lewis_bp
https://www.facebook.com/lewis.beaucoup
streaming platforms:
https://open.spotify.com/artist/2f09UaEOG4OAe6ElmeSLB2?si=o8-xrIEGQeelrHyn6m_DKg
https://music.apple.com/se/artist/dj-lewis/1497362256

Follow Preeze36:
 http://Instagram.com/preeze36_agram
http://Facebook.com/Preeze36
http://Twitter.com/Preeze_36one
Streaming platforms:
https://itunes.apple.com/ca/artist/preeze-36/1218369398
Get the song here https://backl.ink/99879146


email: lewisbeaucoup3@gmail.com","{'default': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/hc_D81CSGNo/sddefault.jpg', 'width': 640, 'height': 480}}",DJ. LEWIS,,22,none,"{'title': 'Dj.Lewis - Sauce Feat Preeze 36(official video)', 'description': '#Sauce #djs #DjLewis #Preeze36\nSauce is a brand new club song by Dj.Lewis featuring Preeze 36\nProduced by X-fecta (New Era Ent)\nDirected by John Elart (Bantu Bwoy)\nFollow Dj.Lewis:\nhttps://www.instagram.com/dj.lewis_bp\nhttps://www.facebook.com/lewis.beaucoup\nstreaming platforms:\nhttps://open.spotify.com/artist/2f09UaEOG4OAe6ElmeSLB2?si=o8-xrIEGQeelrHyn6m_DKg\nhttps://music.apple.com/se/artist/dj-lewis/1497362256\n\nFollow Preeze36:\n http://Instagram.com/preeze36_agram\nhttp://Facebook.com/Preeze36\nhttp://Twitter.com/Preeze_36one\nStreaming platforms:\nhttps://itunes.apple.com/ca/artist/preeze-36/1218369398\nGet the song here https://backl.ink/99879146\n\n\nemail: lewisbeaucoup3@gmail.com'}",,,22,DJ. LEWIS,653010,15400,SE
147,15,0,1,2022-11-24 21:27:00,UCaacfL2w4mWVASATj5XcS7A,KOMA,,"{'default': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",DJ. LEWIS,,10,none,"{'title': 'KOMA', 'description': ''}",en-US,,10,DJ. LEWIS,653010,15400,SE
147,15,0,1,2022-11-24 21:27:00,UCaacfL2w4mWVASATj5XcS7A,KOMA,,"{'default': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/_cYFln6XDDc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",DJ. LEWIS,,10,none,"{'title': 'KOMA', 'description': ''}",en-US,,10,DJ. LEWIS,653010,15400,SE
73025,7732,0,1337,2023-02-14 16:09:52,UCRuEBttZI9Q3oWwyj9F0byg,El Pro - Cousine ( Official Visualisez ),"video by pops 
Audio by Ivan Pro 
stylist: Fafa fashion","{'default': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/maxresdefault.jpg', 'width': 1280, 'height': 720}}",El Pro Burundi,,10,none,"{'title': 'El Pro - Cousine ( Official Visualisez )', 'description': 'video by pops \nAudio by Ivan Pro \nstylist: Fafa fashion'}",,,10,El Pro Burundi,778165,25000,US
73025,7732,0,1337,2023-02-14 16:09:52,UCRuEBttZI9Q3oWwyj9F0byg,El Pro - Cousine ( Official Visualisez ),"video by pops 
Audio by Ivan Pro 
stylist: Fafa fashion","{'default': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/VkcdVQKdH_s/maxresdefault.jpg', 'width': 1280, 'height': 720}}",El Pro Burundi,,10,none,"{'title': 'El Pro - Cousine ( Official Visualisez )', 'description': 'video by pops \nAudio by Ivan Pro \nstylist: Fafa fashion'}",,,10,El Pro Burundi,779841,25000,US
40315,1735,0,127,2021-09-03 06:42:08,UCRuEBttZI9Q3oWwyj9F0byg,EL PRO - NTAMBIRA [Official Music Video],"#ELPRO
#MAMBA
#ELPISTOLA
El PRO A.K.A MAMBA A.K.A EL PISTOLA
video  by Pops ( Qnother Level Films)
audio by FIG PRO (Master Muzik)
follow me on
......................
Facebook : https://www.facebook.com/El-Pro-Burundi-355003838393680/about/?ref=page_internal
Instagram : https://www.instagram.com/
Twitter : https://mobile.twitter.com/home
Email : eloge04@gmail.com","{'default': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",El Pro Burundi,,22,none,"{'title': 'EL PRO - NTAMBIRA [Official Music Video]', 'description': '#ELPRO\n#MAMBA\n#ELPISTOLA\nEl PRO A.K.A MAMBA A.K.A EL PISTOLA\nvideo  by Pops ( Qnother Level Films)\naudio by FIG PRO (Master Muzik)\nfollow me on\n......................\nFacebook : https://www.facebook.com/El-Pro-Burundi-355003838393680/about/?ref=page_internal\nInstagram : https://www.instagram.com/\nTwitter : https://mobile.twitter.com/home\nEmail : eloge04@gmail.com'}",,,22,El Pro Burundi,778165,25000,US
40315,1735,0,127,2021-09-03 06:42:08,UCRuEBttZI9Q3oWwyj9F0byg,EL PRO - NTAMBIRA [Official Music Video],"#ELPRO
#MAMBA
#ELPISTOLA
El PRO A.K.A MAMBA A.K.A EL PISTOLA
video  by Pops ( Qnother Level Films)
audio by FIG PRO (Master Muzik)
follow me on
......................
Facebook : https://www.facebook.com/El-Pro-Burundi-355003838393680/about/?ref=page_internal
Instagram : https://www.instagram.com/
Twitter : https://mobile.twitter.com/home
Email : eloge04@gmail.com","{'default': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/W8fj1NHVZOc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",El Pro Burundi,,22,none,"{'title': 'EL PRO - NTAMBIRA [Official Music Video]', 'description': '#ELPRO\n#MAMBA\n#ELPISTOLA\nEl PRO A.K.A MAMBA A.K.A EL PISTOLA\nvideo  by Pops ( Qnother Level Films)\naudio by FIG PRO (Master Muzik)\nfollow me on\n......................\nFacebook : https://www.facebook.com/El-Pro-Burundi-355003838393680/about/?ref=page_internal\nInstagram : https://www.instagram.com/\nTwitter : https://mobile.twitter.com/home\nEmail : eloge04@gmail.com'}",,,22,El Pro Burundi,779841,25000,US
121588,6841,0,780,2022-12-15 06:00:51,UCRuEBttZI9Q3oWwyj9F0byg,EL PRO - NDI MUNYISHU (Official Music Video),"#NDIMUNYISHU
#ELPRO
#BURUNDI

Official Music Video of ""Ndi Munyishu""
performed by EL PRO
Video by Pops 
Audio by X-fecta
Stylist: Fafa fashion +257 69 688 108
Lyrics
..........
Intro:
Mamba , El Pro , EL Pistola
Ubu ndi Munyishu narahezagiwe reka nanje mpezagire

 Chorus :
Horana umukama , yongere ahorane nawe
Horana amahera , yongere ahorane namwe
Horana ama dili (deal) , yongere ahorane nawe
Horana amacupa y'inzoga , yongere ahorane namwe
Aba baya ucubabwira uti Ubu ndi munyishu
Raba uko ntagase ubu ndi munyishu
Ndaba I taille n'ingidi ubu ndi munyishu
Raba uko ntamba ubu ndi munyishu
Kata,mfise  inoti ubu ndi munyishu
Barira umu ex t'ubu ndi munyishu
Mfise icana kimurenze ubu ndi munyishu
Ku-ba-di-da Ubu ndi munyishu

Verse 1 :
Aaaah Ubu ndi munyishu uwanyipfurije inabi ubu niwe ari mu kamashu
Aaaah Ubu ndi munyishu naya demu yanyanka kera ubu impamagara chouchou
Ese mama ngo sinzorongoraaa , ako kanyuma niko kabi
Ngo nzama nd'imbwa yumusore isuma kumadenderaa
Ako kanyuma niko kabi
Ubu ndi ndi mugisubizo , mutazompa ishano
Ndiko nrya show n'abajama , mutazompa ishano
Ndiko mbwira aba baya , mutazompa ishano
Mpezagire i gee abansi nume mutazompa ishano
Chorus
Horana umukama , yongere ahorane nawe
Horana amahera , yongere ahorane namwe
Horana ama dili (deal) , yongere ahorane nawe
Horana amacupa y'inzoga , yongere ahorane namwe
Aba baya ucubabwira uti Ubu ndi munyishu
Raba uko ntagase ubu ndi munyishu
Ndaba I taille n'ingidi ubu ndi munyishu
Raba uko ntamba ubu ndi munyishu
Kata,mfise  inoti ubu ndi munyishu
Barira umu ex t'ubu ndi munyishu
Mfise icana kimurenze ubu ndi munyishu
Ku-ba-di-da Ubu ndi munyishu

Verse 2 :
Aaah  Ng'ubu ndi munyishu ndagara 
Unterefonye sinigera nitaba 
Shaaaa , nkenye k'utigera undondera 
Oya suko banrya z'uranyitondera
Baryoherwa bakubone ukenye , akokanyuma niko kabi
Utwo uronse bakwiyorobekeko baduhekenye , ako kanyuma niko kabi
Ubu ndi ndi mugisubizo , mutazompa ishano
Ndiko nrya show n'abajama , mutazompa ishano
Ndiko mbwira aba baya , mutazompa ishano
Mpezagire i gee abansi nume mutazompa ishano

Chorus:
Horana umukama , yongere ahorane nawe
Horana amahera , yongere ahorane namwe
Horana ama dili (deal) , yongere ahorane nawe
Horana amacupa y'inzoga , yongere ahorane namwe
Aba baya ucubabwira uti Ubu ndi munyishu
Raba uko ntagase ubu ndi munyishu
Ndaba I taille n'ingidi ubu ndi munyishu
Raba uko ntamba ubu ndi munyishu
Kata,mfise  inoti ubu ndi munyishu
Barira umu ex t'ubu ndi munyishu
Mfise icana kimurenze ubu ndi munyishu
Ku-ba-di-da Ubu ndi munyishu
.
.
El pistola , ubu ndi munyishu
Kayanza represento , ubu ndi munyishu .","{'default': {'url': 'https://i.ytimg.com/vi/IMsCrfwwudE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IMsCrfwwudE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IMsCrfwwudE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/IMsCrfwwudE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/IMsCrfwwudE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",El Pro Burundi,,10,none,"{'title': 'EL PRO - NDI MUNYISHU (Official Music Video)', 'description': '#NDIMUNYISHU\n#ELPRO\n#BURUNDI\n\nOfficial Music Video of ""Ndi Munyishu""\nperformed by EL PRO\nVideo by Pops \nAudio by X-fecta\nStylist: Fafa fashion +257 69 688 108\nLyrics\n..........\nIntro:\nMamba\xa0,\xa0El\xa0Pro\xa0,\xa0EL\xa0Pistola\nUbu\xa0ndi\xa0Munyishu\xa0narahezagiwe\xa0reka\xa0nanje\xa0mpezagire\n\n\xa0Chorus :\nHorana\xa0umukama\xa0,\xa0yongere\xa0ahorane\xa0nawe\nHorana\xa0amahera\xa0,\xa0yongere\xa0ahorane\xa0namwe\nHorana\xa0ama\xa0dili\xa0(deal)\xa0,\xa0yongere\xa0ahorane\xa0nawe\nHorana\xa0amacupa\xa0y\'inzoga\xa0,\xa0yongere\xa0ahorane\xa0namwe\nAba\xa0baya\xa0ucubabwira\xa0uti\xa0Ubu\xa0ndi\xa0munyishu\nRaba\xa0uko\xa0ntagase\xa0ubu\xa0ndi\xa0munyishu\nNdaba\xa0I\xa0taille\xa0n\'ingidi\xa0ubu\xa0ndi\xa0munyishu\nRaba\xa0uko\xa0ntamba\xa0ubu\xa0ndi\xa0munyishu\nKata,mfise\xa0\xa0inoti\xa0ubu\xa0ndi\xa0munyishu\nBarira\xa0umu\xa0ex\xa0t\'ubu\xa0ndi\xa0munyishu\nMfise\xa0icana\xa0kimurenze\xa0ubu\xa0ndi\xa0munyishu\nKu-ba-di-da\xa0Ubu\xa0ndi\xa0munyishu\n\nVerse\xa01 :\nAaaah\xa0Ubu\xa0ndi\xa0munyishu\xa0uwanyipfurije\xa0inabi\xa0ubu\xa0niwe\xa0ari\xa0mu\xa0kamashu\nAaaah Ubu ndi munyishu\xa0naya\xa0demu\xa0yanyanka\xa0kera\xa0ubu\xa0impamagara\xa0chouchou\nEse\xa0mama\xa0ngo\xa0sinzorongoraaa\xa0,\xa0ako\xa0kanyuma\xa0niko\xa0kabi\nNgo\xa0nzama\xa0nd\'imbwa\xa0yumusore\xa0isuma\xa0kumadenderaa\nAko\xa0kanyuma\xa0niko\xa0kabi\nUbu\xa0ndi\xa0ndi\xa0mugisubizo\xa0,\xa0mutazompa\xa0ishano\nNdiko\xa0nrya\xa0show\xa0n\'abajama\xa0,\xa0mutazompa\xa0ishano\nNdiko\xa0mbwira\xa0aba\xa0baya\xa0,\xa0mutazompa\xa0ishano\nMpezagire\xa0i\xa0gee\xa0abansi\xa0nume mutazompa ishano\nChorus\nHorana\xa0umukama\xa0,\xa0yongere\xa0ahorane\xa0nawe\nHorana\xa0amahera\xa0,\xa0yongere\xa0ahorane\xa0namwe\nHorana\xa0ama\xa0dili\xa0(deal)\xa0,\xa0yongere\xa0ahorane\xa0nawe\nHorana\xa0amacupa\xa0y\'inzoga\xa0,\xa0yongere\xa0ahorane\xa0namwe\nAba\xa0baya\xa0ucubabwira\xa0uti\xa0Ubu\xa0ndi\xa0munyishu\nRaba\xa0uko\xa0ntagase\xa0ubu\xa0ndi\xa0munyishu\nNdaba\xa0I\xa0taille\xa0n\'ingidi\xa0ubu\xa0ndi\xa0munyishu\nRaba\xa0uko\xa0ntamba\xa0ubu\xa0ndi\xa0munyishu\nKata,mfise\xa0\xa0inoti\xa0ubu\xa0ndi\xa0munyishu\nBarira\xa0umu\xa0ex\xa0t\'ubu\xa0ndi\xa0munyishu\nMfise\xa0icana\xa0kimurenze\xa0ubu\xa0ndi\xa0munyishu\nKu-ba-di-da\xa0Ubu\xa0ndi\xa0munyishu\n\nVerse 2 :\nAaah  Ng\'ubu ndi munyishu ndagara \nUnterefonye sinigera nitaba \nShaaaa , nkenye k\'utigera undondera \nOya suko banrya z\'uranyitondera\nBaryoherwa bakubone ukenye , akokanyuma niko kabi\nUtwo uronse bakwiyorobekeko baduhekenye , ako kanyuma niko kabi\nUbu\xa0ndi\xa0ndi\xa0mugisubizo\xa0,\xa0mutazompa\xa0ishano\nNdiko\xa0nrya\xa0show\xa0n\'abajama\xa0,\xa0mutazompa\xa0ishano\nNdiko\xa0mbwira\xa0aba\xa0baya\xa0,\xa0mutazompa\xa0ishano\nMpezagire\xa0i\xa0gee\xa0abansi\xa0nume mutazompa ishano\n\nChorus:\nHorana\xa0umukama\xa0,\xa0yongere\xa0ahorane\xa0nawe\nHorana\xa0amahera\xa0,\xa0yongere\xa0ahorane\xa0namwe\nHorana\xa0ama\xa0dili\xa0(deal)\xa0,\xa0yongere\xa0ahorane\xa0nawe\nHorana\xa0amacupa\xa0y\'inzoga\xa0,\xa0yongere\xa0ahorane\xa0namwe\nAba\xa0baya\xa0ucubabwira\xa0uti\xa0Ubu\xa0ndi\xa0munyishu\nRaba\xa0uko\xa0ntagase\xa0ubu\xa0ndi\xa0munyishu\nNdaba\xa0I\xa0taille\xa0n\'ingidi\xa0ubu\xa0ndi\xa0munyishu\nRaba\xa0uko\xa0ntamba\xa0ubu\xa0ndi\xa0munyishu\nKata,mfise\xa0\xa0inoti\xa0ubu\xa0ndi\xa0munyishu\nBarira\xa0umu\xa0ex\xa0t\'ubu\xa0ndi\xa0munyishu\nMfise\xa0icana\xa0kimurenze\xa0ubu\xa0ndi\xa0munyishu\nKu-ba-di-da\xa0Ubu\xa0ndi\xa0munyishu\n.\n.\nEl pistola , ubu ndi munyishu\nKayanza represento , ubu ndi munyishu .'}",,,10,El Pro Burundi,778165,25000,US
