video_id,title,channel_id,description,tags,published_at,duration,view_count,like_count,comment_count,categories,duration_seconds,producers,directors
tFh4MVqn4tU,Big Fizzo - Ndabizi (Official Video),UCqFJ9aC_2uHG6c9YRnAW5zA,"""Ndabizi"" Out Now
https://onerpm.link/bigfizzo-ndabizi

Big Fizzo - Ndabizi (Official Video)
Produced by Enos The Amazing Under Bantubwoy Entertainment
Directed by Landry SB
Writer : Type Ntwari
Co-Writer : Big Fizzo
Script: Big Fizzo and Landry SB
MakeUp Artist: Lily Makeup257
Vixens : Linka and Egide
Many Thanks to Urlich, Simplice, Bantubwoy Team, FFF (Fizzo Fans Family)
#bigfizzo #burundi #ndabizi #bantubwoy 
2022
For Booking: bantubwoyent@gmail.com

Catch up With Big Fizzo On:
Facebook: https://www.facebook.com/bigfizzo1
Instagram: https://www.instagram.com/bigfizzo/?hl=en
twitter: https://twitter.com/bigfizzo1
Tiktok: https://www.tiktok.com/@bigfizzo","['#musicvideo', '#musicvideos', '#newmusicvideo', '#bestmusicvideo', '#animemusicvideo', '#musicvideoshoot', '#musicvideodirector', '#punjabimusicvideo', '#rapmusicvideo', '#officialmusicvideo', '#dragmedownmusicvideo', '#hiphopmusicvideo', '#musicvideoclip', '#instamusicvideo', '#musicvideoeditor', '#livemusicvideo', '#musicvideodirectors', '#readyforitmusicvideo', '#avakinmusicvideo', '#musicvideoproducer', '#newmusicvideos', '#lovermusicvideo', '#musicvideoshooting', '#bigfizzo', '#eastafrica', '#bongoflava', '#afrobeat', '#burundianmusic', '#africanmusic', '#eastafricanmusic']",2022-12-18 13:00:10+00:00,PT3M21S,231266,14301,2117,"['Hip Hop Music', 'Music', 'Pop Music']",201.0,[],[]
9MNlwXcfhBM,my vibe 💥💥,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2022-12-07 10:51:01+00:00,PT16S,5382,665,98,"['Hip Hop Music', 'Music']",16.0,[],[]
Qse81P0gYGc,Hard choices 🥴🥴🥶🥶 #shorts #short #shortvideo #youtubeshorts #bigfizzo,UCqFJ9aC_2uHG6c9YRnAW5zA,@bigfizzoofficial,['#bantubwoyentertainment'],2022-10-27 12:21:39+00:00,PT8S,4370,490,34,['Entertainment'],8.0,[],[]
30kT0tiU9Ro,Meet & Greet à Paris ce samedi 🔥💥,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2022-09-14 11:45:43+00:00,PT15S,3044,376,30,"['Hip Hop Music', 'Lifestyle (Sociology)']",15.0,[],[]
baJagZ-cpsA,G.O.A.T in Brussels,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2022-06-07 18:59:54+00:00,PT1M1S,2128,316,29,"['Music', 'Pop Music']",61.0,[],[]
B5CJPHhF6JM,Big Fizzo - Hangama (Video Lyrics),UCqFJ9aC_2uHG6c9YRnAW5zA,"Big Fizzo - Hangama (Video Lyrics)

Produced by Enos the Amazing & Peniel Pro Under Bantubwoy Entertainment
Mixing and Mastering: Enos the Amazing & Peniel Pro under Bantubwoy Entertainment

Designed & Edited by The Fixers Studios
2022 Bujumbura - Burundi

Follow Big Fizzo:
Facebook: https://www.facebook.com/search/top?q...
Instagram: https://www.instagram.com/bigfizzo/
Twitter: https://twitter.com/bigfizzo1
Tiktok: https://vm.tiktok.com/ZMRWUCbLH/

Available on all Digital platforms 
https://bfan.link/hangama","['#hangama', '#bigfizzo', '#burundi', '#eastafrica', '#kidumu #jux #bujaflava', '#bantubwoy', '#kirundi', '#music', '#afropop', '#afrosoul #numberone #primusic #', 'burundianmusicartistes', '#nigeria #tanzania #rwanda', '#uganda', '#fashion', '#bongofleva', '#youtube', '#burundimusic', '#traditional', '#musicvideo', 'trandingsongsburundi', '#tranding', '#dance', '#traditionnal']",2022-01-17 21:23:26+00:00,PT3M47S,91407,5930,1105,"['Electronic Music', 'Hip Hop Music', 'Music']",227.0,[],[]
991m4zxdcMQ,Big Fizzo - Concert Innovation Week 2021,UCqFJ9aC_2uHG6c9YRnAW5zA,"Innovation Week!
@bigfizzo sera en concert jeudi 25 novembre 2021 à la Foire de l'Innovation et l'Entreprenariat des Jeunes organisée par le #PNUD au Jardin du Stade Ntwari.
For Booking : bantubwoyent@gmail.com , Tel: 0025768362824
Follow Big Fizzo:
Facebook: https://www.facebook.com/bigfizzo1
Instagram: https://www.instagram.com/bigfizzo/
Twitter: https://twitter.com/bigfizzo1
Tiktok: @bigfizzo",[],2021-12-01 16:16:08+00:00,PT1M27S,3833,383,0,"['Hip Hop Music', 'Music']",87.0,[],[]
b2U31I6soHc,#umudodo,UCqFJ9aC_2uHG6c9YRnAW5zA,,"['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-10-17 20:41:43+00:00,PT28S,4075,379,20,['Lifestyle (Sociology)'],28.0,[],[]
GqdQzJwGBdI,DESIDERATUS - Big Fizzo x Double Album (Full Album Part I),UCqFJ9aC_2uHG6c9YRnAW5zA,"DESIDERATUS - Big Fizzo x Double Album (Full Album Part I) 
#bigfizzo #doublealbum #burundi #desideratuslegendary #bantubwoy #playburundianmusic
Here is the Part I of the Double Album of Big Fizzo
Musique utilisée dans cette vidéo
Artiste : Big Fizzo
Album : Desideratus / Legendary
Concédé sous licence à YouTube par Believe A. (au nom de BantuBwoy Entertainment)
2020","['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-10-14 16:15:36+00:00,PT46M47S,4714,264,29,"['Electronic Music', 'Hip Hop Music', 'Music']",2807.0,[],[]
wYHopmjGfjE,Umudodo ( Behind the scenes),UCqFJ9aC_2uHG6c9YRnAW5zA,,"['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-10-12 17:45:04+00:00,PT16M57S,15625,1074,103,"['Hip Hop Music', 'Lifestyle (Sociology)', 'Technology']",1017.0,[],[]
eiVkXVF8mKo,UMUDODO challenge,UCqFJ9aC_2uHG6c9YRnAW5zA,,"['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-10-10 13:48:50+00:00,PT31S,2498,246,12,['Lifestyle (Sociology)'],31.0,[],[]
rp3YCmrGvXk,Niko Twabaye - Big Fizzo x Ellys Bwoy x Endomike X DramaT x Msamaria x Jolis Jessing(Official Audio),UCqFJ9aC_2uHG6c9YRnAW5zA,"Song : Niko Twabaye
Artists: Big Fizzo x Ellys Bwoy x Endomike X DramaT x Msamaria x Jolis Jessing(Official Audio)
Produced by: EndoMike The Machine Under Bantubwoy Entertainment
Editing by: The Fixers Studio
Records Label: BANTUBWOY MUSIC
BANTUBWOY ENTERTAINMENT

2021 Bujumbura - Burundi


Follow Big Fizzo:

Facebook: https://www.facebook.com/search/top?q...

Instagram: https://www.instagram.com/bigfizzo/

Twitter: https://twitter.com/bigfizzo1

Tiktok: https://vm.tiktok.com/ZMRWUCbLH/




 #bigfizzo #bantubwoy #umudodo #Burundi","['Niko Twabaye', 'Ellys Bwoy', 'Konzi', 'Big Fizzo', 'Haah', 'Bantubwoy Entertainment', 'BANTUBWOY MUSIC', 'umudodo', 'bongo music', 'Trending songs Burundi', 'bongo', 'R&amp;B', 'Tanzania', 'Afrobeats', 'Alikiba', 'Wasafi', 'Diamond Platnumz', 'Rayvanny', 'Mbosso', 'Lavalava', 'Zuchu', 'Otile Brown', 'Nandy', 'Nyashiski', 'Davido', 'Regina', 'SamiaSuluhu', 'Naanzaje', 'Nay Wamitego', 'Teacher', 'Sina Neno', 'Chelsea', 'Manchester', 'Vanessa Mdee', 'Rotimi', 'Dusuma', 'Beer Tamu', 'Lie', 'Baikoko', 'Songi Songi', 'Mpenzi', 'Lil Nas', 'Simba', 'Yanga', 'Kenya', 'UEFA', 'Oya', 'Niteke', 'Tamu', 'Bwana']",2021-09-16 23:00:30+00:00,PT3M49S,35684,2107,381,"['Electronic Music', 'Hip Hop Music', 'Music', 'Pop Music']",229.0,[],[]
6Ul2LFe4xIM,subscribe to my channel for more videos  #shorts,UCqFJ9aC_2uHG6c9YRnAW5zA,,"['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-09-16 19:13:10+00:00,PT9S,3989,423,40,"['Hip Hop Music', 'Lifestyle (Sociology)']",9.0,[],[]
4L0K9HecwLU,riding with my lil angel...,UCqFJ9aC_2uHG6c9YRnAW5zA,,"['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-09-13 16:59:02+00:00,PT42S,4886,595,46,['Lifestyle (Sociology)'],42.0,[],[]
5ge2b8r-PWs,Big Fizzo- Friday Night Talk Show,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2021-08-14 06:31:01+00:00,PT11M52S,1606,162,28,['Music'],712.0,[],[]
N0AKAlf3KXs,BIG FIZZO - FRIDAY NIGHT TALK SHOW,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2021-08-14 05:21:47+00:00,PT5M32S,1063,127,0,['Music'],332.0,[],[]
2MHLLxhymrk,Big Fizzo - Friday Night talk Show,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2021-08-13 18:54:15+00:00,P0D,0,3,0,[],0.0,[],[]
gAZsc60VzrM,Big Fizzo- Friday Night talk Show,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2021-08-13 18:10:19+00:00,PT3M28S,380,30,7,['Music'],208.0,[],[]
MkWSnOFST3Q,Big Fizzo -Friday Night Talk Show,UCqFJ9aC_2uHG6c9YRnAW5zA,,[],2021-08-13 18:00:37+00:00,P0D,0,1,0,[],0.0,[],[]
F10KbMn0Xx8,Big Fizzo– spotlight ( king is back concert ),UCqFJ9aC_2uHG6c9YRnAW5zA,"Big Fizzo– spotlight ( king is back concert )
edited by Oly Photography","['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-08-11 11:21:53+00:00,PT30S,1091,91,11,"['Music', 'Music Of Asia']",30.0,[],[]
YJz0DSB-RTs,Big Fizzo – Mtaji mkuu ni watu,UCqFJ9aC_2uHG6c9YRnAW5zA,,"['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-08-09 23:32:29+00:00,PT43S,1319,116,0,"['Music', 'Music Of Asia']",43.0,[],[]
szOByXAdy64,Big Fizzo - Dear (Official Video) ft. Jux,UCtSpWVsMMl9eK5sGOzcUAtA,"#Burundi #bigfizzo #jux#bantubwoy #dear

The Song was 

Produced by Kolly The Magic & Endomike The Machine under Bantubwoy Entertainment

Directed by  @erismzava, Camera Operator @oscar_omtes, D.O.P @nyanda_isangi

Stylist @mipozo_tz & @rackel_stylish

Rental house @film_fixers_tanzania

2021

Bujumbura - Burundi

Lyrics
Verse 1. Big Fizzo

Nakupenda naomba uniamini
Nachotaka nikuwa nawe maishani
Ku kueleza nilihisi haiwezekani
Nikihofu kwamba kwamba labda ungenipega chini
Sasa leo mi nakupa uwazi
Ufahamu nakupenda kichizi
Usiku mi nakosa usingizi
Kwani nikilala hukuona ndani ya njozi

Pre-chorus :

Ton visage hante mes nuits
Tu fais partie de ma vie
Je veux savoir tes envies
Pour que je sache qui t'es baby  x2

Chorus :

Dear
All I need is you
Dear
I wanna be with you
Dear
Could you be my boo
Dear
B'cause all I need ..
 All I, All I , All I ,  All I ... All I need is you
 All I, All I , All I ,  All I ... All I want  is you

Verse 2.  Jux

Rafiki zako wanasema mi muhuni
Eti hufai kupendana na mimi
Kisa nini ?  Eti mi ni masikini
Sina chochote maishani
Mapenzi sio utajiri, mahela
Uzalendo , desturi na mila
Mapenzi ni kuelewana
Ku kubaliana , Kuridhiana

Pre-chorus :

Ton visage hante mes nuits
Tu fais partie de ma vie
Je veux savoir tes envies
Pour que je sache qui t'es baby  x2

Chorus :

Dear
All I need is you
Dear
I wanna be with you
Dear
Could you be my boo
Dear
B'cause all I need ..
All I, All I , All I ,  All I ... All I need is you
All I, All I , All I ,  All I ... All I want  is you
 
Bridge :  Jux

Baby if you come on my way  
I'll never let you go away
I'll be loving you  every day
That's all I have to say  eh eh

Bridge :  Big Fizzo

Baby if you come on my way  
I'll never let you go away
I'll be loving you  every day
That's all I have to say

Chorus :

Dear
All I need is you
Dear
I wanna be with you
Dear
Could you be my boo
Dear
B'cause all I need ..
All I, All I , All I ,  All I ... All I need is you
All I, All I , All I ,  All I ... All I want  is you


http://vevo.ly/HU3q5D","['Big', 'Fizzo', 'Dear', '(Official', 'Video)', 'Rap']",2021-07-30 07:00:13+00:00,PT3M47S,383420,13388,2347,"['Hip Hop Music', 'Music', 'Music Of Asia', 'Pop Music']",227.0,[],"[['@erismzava, Camera Operator @oscar_omtes, D']]"
wfZF96OlhB8,LEGENDARY - Big Fizzo x Double Album (Full Album Part II),UCqFJ9aC_2uHG6c9YRnAW5zA,"LEGENDARY - Big Fizzo x Double Album (Full Album Part II) 
#bigfizzo #doublealbum #burundi #desideratuslegendary #bantubwoy #playburundianmusic
Here is the Part I of the Double Album of Big Fizzo
Musique utilisée dans cette vidéo
Artiste : Big Fizzo
Album : Desideratus / Legendary
Concédé sous licence à YouTube par Believe A. (au nom de BantuBwoy Entertainment)
2020","['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-07-28 09:04:49+00:00,PT1H3M57S,29978,909,96,"['Electronic Music', 'Hip Hop Music', 'Music']",3837.0,[],[]
PVsxuMfsiyU,Million Faces (Mashup) - Big Fizzo x Tyga x Asap Rocky x X fecta Made By Dj Mickey,UCqFJ9aC_2uHG6c9YRnAW5zA,"Million faces (Mashup) - Big Fizzo x Tyga x Asap Rocky x X fecta Made By Dj Mickey
Big Fizzo:
- Facebook: www.facebook.com/bigfizzo1
- Instagram: https://www.instagram.com/bigfizzo/
- Twitter: https://twitter.com/bigfizzo1

Dj Mickey: 
- Facebook: www.facebook.com/Dj-Mickey-257-238231766704002
- Instagram: https://www.instagram.com/djmickey_257/
- Twitter: https://twitter.com/257Mickey

For Booking: info@bantubwoy.com 
Tel: 0027 / 68 362 824
#bantubwoy #djmickey257 #millionfaces #burundi","['burundi', 'bantubwoy', 'djmickey', 'bigfizzo']",2021-07-08 15:00:10+00:00,PT3M29S,7245,519,34,"['Hip Hop Music', 'Music']",209.0,[],[]
JpmR9lPrXrc,Big Fizzo - Interview JImbere,UCqFJ9aC_2uHG6c9YRnAW5zA,Interview intégrale avec Jimbere Magazine,"['#bigfizzo', '#playburundianmusic', '#burundi', '#jimberemagazine']",2021-05-15 09:18:47+00:00,PT9M8S,1331,111,0,['Music'],548.0,[],[]
64gzjIKKWjQ,Big Fizzo - Million Faces (Kunwa Beer) Ft. X-Fecta (Official Video),UCtSpWVsMMl9eK5sGOzcUAtA,"#Burundi #bigfizzo #xfecta #bantubwoy #millionfaces

Produced by: X Fecta under New Era Entertainment

Director: John Elarts Under BantuBwoy Entertainment

Many Thanks to:

-Catering Services

-Crown Royal

-Petit Muzehe

-Burundi Power Bikers

2021

Bujumbura - Burundi

http://vevo.ly/6cBDIP","['Big', 'Fizzo', 'Million', 'Faces', '(Official', 'Video)', 'Rap']",2021-05-12 08:06:25+00:00,PT3M37S,506783,12574,1488,"['Hip Hop Music', 'Music', 'Reggae']",217.0,[],[]
xKh2TtqmqiE,Big Fizzo - Abakenyezi (Official Video),UCtSpWVsMMl9eK5sGOzcUAtA,"#Burundi #bigfizzo #bantubwoy #Abakenyezi #internationalwomensday

Produced by: EndoMike The Machine from Bantubwoy Entertainment

Directed by John Elarts from Bantubwoy Entertainment

Lyrics:

Abakenyezi

1 Ejo novyuka ari umuhero w’isi

Nkavyuka mbazwa ico namaze kw'isi

Novuga ko nahabonye intwari

Ataworonka icazihemba

Novuga ko nahabonye abakenyezi

Bibungenga ubuzima

Novuga ko batatinya

kuvyuka igicugu Kubwumuryango

Ko batatinya igikonyozi ,isuka kurutugu,

N'amaguru murufunzo

Guturubikwa kwabo sibisanzwe mumaso ya Rurema

Nkakunda ukuntu bagwa bavyuka

kugira bagaburire abana

Hmmm abo bakenyezi

Hmmmm abo bakenyezi

Hmmmm abo bakenyezi

Hmmmm abo bakenyezi

Turabashimiye kuko muzi insiguro yo gukenyera

Mwihanganira vyinshi ariko mukaguma mutumwenyurira

Murazi gutanga ivyiza kubanyu mukiyibuka ubwanyuma

Ndasab icompa ngo Kibirengeye akabahaza kuramba

Murazi kugwiza ibiboneka nkubusa mukabigira umusozi

Murazi kugumya ibanga naho ryoba ryarabakoroje amosozi

Kubwanje ntimukwiye kwibukwa rimwe gusa mumwaka

Kubwanje mukwiye gushimirwa

incuro umutima utera ( incuro utera)

Incuru umutima ukubita ( incuro utera )

Hmmm abo bakenyezi

Hmmm abo bakenyezi

Hmmm abo bakenyezi

Hmmm abo bakenyezi

Abakenyezi n’amashurwe y’isi

Nteye aka kamo ngo tubahe agaciro kabakwiriye

Ibihe bize bibwire ibindi ko twubashe abatuvyaye

Nibubahwe

Bujumbura - Burundi

http://vevo.ly/ljDnUA","['Big', 'Fizzo', 'Abakenyezi', '(Official', 'Video)', 'Hip', 'Hop/Rap']",2021-03-09 11:43:02+00:00,PT3M30S,35161,2102,192,"['Christian Music', 'Music', 'Music Of Asia', 'Pop Music']",210.0,[],[]
2sy9MayT1-k,Big Fizzo -  Abakenyezi (Official Video),UCqFJ9aC_2uHG6c9YRnAW5zA,"#Burundi #bigfizzo #bantubwoy #Abakenyezi #internationalwomensday
Produced by: EndoMike The Machine from Bantubwoy Entertainment
Directed by John Elarts from Bantubwoy Entertainment
Lyrics:
Abakenyezi
  1 Ejo novyuka ari umuhero w’isi 
    Nkavyuka mbazwa ico namaze kw'isi 
    Novuga ko nahabonye intwari
    Ataworonka icazihemba 
    Novuga ko nahabonye abakenyezi 
    Bibungenga ubuzima 
    Novuga ko batatinya
    kuvyuka igicugu Kubwumuryango 
    Ko batatinya igikonyozi ,isuka  kurutugu,
    N'amaguru murufunzo 
Guturubikwa kwabo sibisanzwe mumaso ya Rurema
Nkakunda ukuntu bagwa bavyuka 
kugira bagaburire abana 

Hmmm abo bakenyezi
Hmmmm abo bakenyezi
Hmmmm abo bakenyezi
Hmmmm abo bakenyezi

Turabashimiye kuko muzi insiguro yo gukenyera
 Mwihanganira vyinshi ariko mukaguma mutumwenyurira
 Murazi gutanga ivyiza kubanyu mukiyibuka ubwanyuma 
Ndasab icompa ngo Kibirengeye akabahaza kuramba 
Murazi kugwiza ibiboneka nkubusa mukabigira umusozi 
Murazi kugumya ibanga naho ryoba ryarabakoroje amosozi 
Kubwanje ntimukwiye kwibukwa rimwe gusa mumwaka 
Kubwanje mukwiye gushimirwa 
incuro umutima utera ( incuro utera)
Incuru umutima ukubita ( incuro utera )

Hmmm abo bakenyezi
Hmmm abo bakenyezi
Hmmm abo bakenyezi
Hmmm abo bakenyezi

Abakenyezi n’amashurwe y’isi 
Nteye aka kamo ngo tubahe agaciro kabakwiriye
Ibihe bize bibwire ibindi ko twubashe abatuvyaye
                    
Nibubahwe

Bujumbura - Burundi","['big fizzo', 'Burundi', 'bantubwoy', 'Konzi', 'umudodo', 'Love songs by big fizzo', 'bongo music', 'burundi music', 'dear', 'Offical Music Videos', 'big fizzo Offical Videos', 'swahili', 'africa music', 'big fizzo songs', 'new songs big fizzo', 'new burundi songs', 'burundi best songs', 'Africa', 'best african songs', 'east african hits', 'love', 'burundi latest song 2021', 'Burundi', 'siri', 'kenya', 'uganda', 'rwanda', 'manara', 'jux', 'YouTube Music', 'African popular music', 'Popular Music from Burundi', 'best selling videos', 'award winning videos']",2021-03-08 09:16:09+00:00,PT3M30S,18524,1762,211,"['Christian Music', 'Music', 'Music Of Asia', 'Pop Music']",210.0,[],[]
CvnLRTk4eho,KOKOTA (OFFICIAL VIDEO,UCtSpWVsMMl9eK5sGOzcUAtA,"BANTUBWOY - KOKOTA(OFFICIAL VIDEO) ft. BIG FIZZO, ELLY'S BOY, DOUBLE JAY, KIRIKOU A-KILI, DRAMA T

Stream & Download Kokota:

https://backl.ink/142795047

Produced by:EndoMike The Machine Under Bantubwoy Entertainment

Shooting and Editing by: John Elarts Under Bantubwoy Entertainment

BANTUBWOY ENTERTAINMENT

2020

Bujumbura - Burundi

http://vevo.ly/ZrPyC3","['BANTUBWOY', 'KOKOTA', '(OFFICIAL', 'VIDEO', 'ENTERTAINMENT', 'Rap']",2020-12-30 22:00:50+00:00,PT3M57S,341937,8150,688,"['Hip Hop Music', 'Music']",237.0,[],[]
